sid_excel,settlement_name,source_field,raw_value
1535620:38,Šibovi,mid,1535620
1535620:39,Trijebovo,mid,1535620
1535620:40,Trnovo,mid,1535620
1535620:41,Ubavića Brdo,mid,1535620
1535620:42,Vlasinje,mid,1535620
1539057:4,Naseljeno mjesto,mid,1539057
1539057:5,Batuša,mid,1539057
1539057:6,Bistrica,mid,1539057
1539057:7,Bojska,mid,1539057
1539057:8,Boljkovac,mid,1539057
1539057:9,Borova Ravan,mid,1539057
1539057:10,Crkvice,mid,1539057
1539057:11,Cvrče,mid,1539057
1539057:12,Dobrošin,mid,1539057
1539057:13,Donja Ričica,mid,1539057
1539057:14,Dražev Dolac,mid,1539057
1539057:15,Duratbegov Dolac,mid,1539057
1539057:16,Duša,mid,1539057
1539057:17,Gaj,mid,1539057
1539057:18,Galičica,mid,1539057
1539057:19,Gornja Ričica,mid,1539057
1539057:20,Gornji Mračaj,mid,1539057
1539057:21,Gornji Vakuf-Uskoplje,mid,1539057
1539057:22,Grnica,mid,1539057
1539057:23,Hrasnica,mid,1539057
1539057:24,Humac,mid,1539057
1539057:25,Jagnjid,mid,1539057
1539057:26,Jelače,mid,1539057
1539057:27,Jelići,mid,1539057
1539057:28,Kozice,mid,1539057
1539057:29,Krupa,mid,1539057
1539057:30,Kute,mid,1539057
1539057:31,Lužani,mid,1539057
1539057:32,Mačkovac,mid,1539057
1539057:33,Mračaj,mid,1539057
1539057:34,Osredak,mid,1539057
1539057:35,Pajić Polje,mid,1539057
1539057:36,Paloč,mid,1539057
1539057:37,Pidriš,mid,1539057
1539057:38,Ploča,mid,1539057
1539057:39,Podgrađe,mid,1539057
1539057:40,Pridvorci,mid,1539057
1539057:41,Rosulje,mid,1539057
1539057:42,Seferovići,mid,1539057
1539057:43,Seoci,mid,1539057
1539057:44,Smrčevice,mid,1539057
1539057:45,Svilići,mid,1539057
1539057:46,Šugine Bare,mid,1539057
1539057:47,Trnovača,mid,1539057
1539057:48,Uzričje,mid,1539057
1539057:49,Vaganjac,mid,1539057
1539057:50,Valice,mid,1539057
1539057:51,Vilić Polje,mid,1539057
1539057:52,Voljevac,mid,1539057
1539057:53,Voljice,mid,1539057
1539057:54,Vrse,mid,1539057
1539057:55,Zastinje,mid,1539057
1539057:56,Ždrimci,mid,1539057
1542170:4,Naseljeno mjesto,mid,1542170
1542170:5,Banovići,mid,1542170
1542170:6,Banovići Selo,mid,1542170
1542170:7,Borovac,mid,1542170
1542170:8,Ćatići,mid,1542170
1542170:9,Gornji Bučik,mid,1542170
1542170:10,Grivice,mid,1542170
1542170:11,Lozna,mid,1542170
1542170:12,Milići,mid,1542170
1542170:13,Mrgan,mid,1542170
1542170:14,Omazići,mid,1542170
1542170:15,Oskova,mid,1542170
1542170:16,Podgorje,mid,1542170
1542170:17,Pribitkovići,mid,1542170
1542170:18,Repnik,mid,1542170
1542170:19,Seona,mid,1542170
1542170:20,Stražbenica,mid,1542170
1542170:21,Treštenica Donja,mid,1542170
1542170:22,Treštenica Gornja,mid,1542170
1542170:23,Tulovići,mid,1542170
1542170:24,Željova,mid,1542170
1553762:4,Naseljeno mjesto,mid,1553762
1553762:5,Bijela,mid,1553762
1553762:6,Boće,mid,1553762
1553762:7,Boderište,mid,1553762
1553762:8,Brčko,mid,1553762
1553762:9,Brezik,mid,1553762
1553762:10,Brezovo Polje,mid,1553762
1553762:11,Brezovo Polje Selo,mid,1553762
1553762:12,Brka,mid,1553762
1553762:13,Brod,mid,1553762
1553762:14,Bukovac,mid,1553762
1553762:15,Bukvik Donji,mid,1553762
1553762:16,Bukvik Gornji,mid,1553762
1553762:17,Buzekara,mid,1553762
1553762:18,Cerik,mid,1553762
1553762:19,Čađavac,mid,1553762
1553762:20,Čande,mid,1553762
1553762:21,Čoseta,mid,1553762
1553762:22,Donji Rahić,mid,1553762
1553762:23,Donji Zovik,mid,1553762
1553762:24,Dubrave,mid,1553762
1553762:25,Dubravice Donje,mid,1553762
1553762:26,Dubravice Gornje,mid,1553762
1553762:27,Gajevi,mid,1553762
1553762:28,Gorice,mid,1553762
1553762:29,Gornji Rahić,mid,1553762
1553762:30,Gornji Zovik,mid,1553762
1553762:31,Grbavica,mid,1553762
1553762:32,Gredice,mid,1553762
1553762:33,Islamovac,mid,1553762
1553762:34,Krbeta,mid,1553762
1553762:35,Krepšić,mid,1553762
1553762:36,Laništa,mid,1553762
1553762:37,Lukavac,mid,1553762
1553762:38,Maoča,mid,1553762
1553762:39,Marković Polje,mid,1553762
1553762:40,Ograđenovac,mid,1553762
1553762:41,Omerbegovača,mid,1553762
1553762:42,Palanka,mid,1553762
1553762:43,Popovo Polje,mid,1553762
1553762:44,Potočari,mid,1553762
1553762:45,Rašljani,mid,1553762
1553762:46,Ražljevo,mid,1553762
1553762:47,Repino Brdo,mid,1553762
1553762:48,Sandići,mid,1553762
1553762:49,Skakava Donja,mid,1553762
1553762:50,Skakava Gornja,mid,1553762
1553762:51,Slijepčevići,mid,1553762
1553762:52,Stanovi,mid,1553762
1553762:53,Šatorovići,mid,1553762
1553762:54,Štrepci,mid,1553762
1553762:55,Trnjaci,mid,1553762
1553762:56,Ulice,mid,1553762
1553762:57,Ulovići,mid,1553762
1553762:58,Vitanovići Donji,mid,1553762
1553762:59,Vitanovići Gornji,mid,1553762
1553762:60,Vučilovac,mid,1553762
1553762:61,Vujičić,mid,1553762
1553762:62,Vukšić Donji,mid,1553762
1553762:63,Vukšić Gornji,mid,1553762
1558420:4,Naseljeno mjesto,mid,1558420
1558420:5,Biograci,mid,1558420
1558420:6,Buhovo,mid,1558420
1558420:7,Crne Lokve,mid,1558420
1558420:8,Čerigaj,mid,1558420
1558420:9,Dobrić,mid,1558420
1558420:10,Dobrkovići,mid,1558420
1558420:11,Doci,mid,1558420
1558420:12,Donja Britvica,mid,1558420
1558420:13,Donji Crnač,mid,1558420
1558420:14,Donji Gradac,mid,1558420
1558420:15,Dužice,mid,1558420
1558420:16,Gornja Britvica,mid,1558420
1558420:17,Gornji Crnač,mid,1558420
1558420:18,Gornji Gradac,mid,1558420
1558420:19,Gornji Mamići,mid,1558420
1558420:20,Grabova Draga,mid,1558420
1558420:21,Izbično,mid,1558420
1558420:22,Jare,mid,1558420
1558420:23,Knešpolje,mid,1558420
1558420:24,Kočerin,mid,1558420
1558420:25,Lise,mid,1558420
1558420:26,Ljubotići,mid,1558420
1558420:27,Ljuti Dolac,mid,1558420
1558420:28,Mokro,mid,1558420
1558420:29,Oklaji,mid,1558420
1558420:30,Podvranić,mid,1558420
1558420:31,Potkraj,mid,1558420
1558420:32,Privalj,mid,1558420
1558420:33,Rasno,mid,1558420
1558420:34,Rujan,mid,1558420
1558420:35,Široki Brijeg,mid,1558420
1558420:36,Trn,mid,1558420
1558420:37,Turčinovići,mid,1558420
1558420:38,Uzarići,mid,1558420
1564405:4,Naseljeno mjesto,mid,1564405
1564405:5,Arnauti,mid,1564405
1564405:6,Banloz,mid,1564405
1564405:7,Bijele Vode,mid,1564405
1564405:8,Bistrica,mid,1564405
1564405:9,Bistrica Gornja,mid,1564405
1564405:10,Blatnica,mid,1564405
1564405:11,Briznik,mid,1564405
1564405:12,Bukovica,mid,1564405
1564405:13,Dobriljevo,mid,1564405
1564405:14,Donja Vraca,mid,1564405
1564405:15,Donji Čajdraš,mid,1564405
1564405:16,Drugavci,mid,1564405
1564405:17,Dusina,mid,1564405
1564405:18,Gladovići,mid,1564405
1564405:19,Gorica,mid,1564405
1564405:20,Gornja Gračanica,mid,1564405
1564405:21,Gornja Višnjica,mid,1564405
1564405:22,Gornja Vraca,mid,1564405
1564405:23,Gornja Zenica,mid,1564405
1564405:24,Gornji Čajdraš,mid,1564405
1564405:25,Gradina,mid,1564405
1564405:26,Gradišće,mid,1564405
1564405:27,Grm,mid,1564405
1564405:28,Gumanci,mid,1564405
1564405:29,Janjac,mid,1564405
1564405:30,Janjići,mid,1564405
1564405:31,Janjički Vrh,mid,1564405
1564405:32,Jasika,mid,1564405
1564405:33,Jastrebac,mid,1564405
1564405:34,Jezera,mid,1564405
1564405:35,Jurjevići,mid,1564405
1564405:36,Kasapovići,mid,1564405
1564405:37,Klopački Vrh,mid,1564405
1564405:38,Kolići,mid,1564405
1564405:39,Koprivna,mid,1564405
1564405:40,Kovačići,mid,1564405
1564405:41,Kovanići,mid,1564405
1564405:42,Kozarci,mid,1564405
1564405:43,Kula,mid,1564405
1564405:44,Lašva,mid,1564405
1564405:45,Lijeske,mid,1564405
1564405:46,Lokvine,mid,1564405
1564405:47,Loznik,mid,1564405
1564405:48,Ljubetovo,mid,1564405
1564405:49,Mošćanica,mid,1564405
1564405:50,Mutnica,mid,1564405
1564405:51,Nemila,mid,1564405
1564405:52,Novo Selo,mid,1564405
1564405:53,Obrenovci,mid,1564405
1564405:54,Orahovica,mid,1564405
1564405:55,Osojnica,mid,1564405
1564405:56,Osredak,mid,1564405
1564405:57,Palinovići,mid,1564405
1564405:58,Pepelari,mid,1564405
1564405:59,Peševići,mid,1564405
1564405:60,Plahovići,mid,1564405
1564405:61,Plavčići,mid,1564405
1564405:62,Poca,mid,1564405
1564405:63,Pojske,mid,1564405
1564405:64,Ponihovo,mid,1564405
1564405:65,Ponirak,mid,1564405
1564405:66,Puhovac,mid,1564405
1564405:67,Putovičko Polje,mid,1564405
1564405:68,Putovići,mid,1564405
1564405:69,Radinovići,mid,1564405
1564405:70,Sebuja,mid,1564405
1564405:71,Smajići,mid,1564405
1564405:72,Starina,mid,1564405
1564405:73,Stranjani,mid,1564405
1564405:74,Sviće,mid,1564405
1564405:75,Šerići,mid,1564405
1564405:76,Šiblići,mid,1564405
1564405:77,Tišina,mid,1564405
1564405:78,Topčić Polje,mid,1564405
1564405:79,Trešnjeva Glava,mid,1564405
1564405:80,Vranduk,mid,1564405
1564405:81,Vranovići,mid,1564405
1564405:82,Vražale,mid,1564405
1564405:83,Vrhpolje,mid,1564405
1564405:84,Vukotići,mid,1564405
1564405:85,Zahići,mid,1564405
1564405:86,Zenica,mid,1564405
1564405:87,Živkovići,mid,1564405
1572156:4,Naseljeno mjesto,mid,1572156
1572156:5,Atmačići,mid,1572156
1572156:6,Bilalići,mid,1572156
1572156:7,Bogutovo Selo,mid,1572156
1572156:8,Donja Krčina,mid,1572156
1572156:9,Donja Trnova,mid,1572156
1572156:10,Glinje,mid,1572156
1572156:11,Gornja Krčina,mid,1572156
1572156:12,Gornja Trnova,mid,1572156
1572156:13,Janjari,mid,1572156
1572156:14,Jasenje,mid,1572156
1572156:15,Jasikovac,mid,1572156
1572156:16,Korenita,mid,1572156
1572156:17,Maleševci,mid,1572156
1572156:18,Mezgraja,mid,1572156
1572156:19,Mukat Stankovići,mid,1572156
1572156:20,Ravno Polje,mid,1572156
1572156:21,Sarije,mid,1572156
1572156:22,Srednja Trnova,mid,1572156
1572156:23,Stari Ugljevik,mid,1572156
1572156:24,Tursunovo Brdo,mid,1572156
1572156:25,Tutnjevac,mid,1572156
1572156:26,Ugljevička Obrijež,mid,1572156
1572156:27,Ugljevik,mid,1572156
1572156:28,Ugljevik Selo,mid,1572156
1572156:29,Zabrđe,mid,1572156
1591214:4,Naseljeno mjesto,mid,1591214
1591214:5,Aranđelovo,mid,1591214
1591214:6,Arbanaška,mid,1591214
1591214:7,Arslanagića Most,mid,1591214
1591214:8,Baonine,mid,1591214
1591214:9,Begović Kula,mid,1591214
1591214:10,Bihovo,mid,1591214
1591214:11,Bijelač,mid,1591214
1591214:12,Bijograd,mid,1591214
1591214:13,Bioci,mid,1591214
1591214:14,Bodiroge,mid,1591214
1591214:15,Bogojević Selo,mid,1591214
1591214:16,Borilovići,mid,1591214
1591214:17,Brani Do,mid,1591214
1591214:18,Brova,mid,1591214
1591214:19,Budoši,mid,1591214
1591214:20,Bugovina,mid,1591214
1591214:21,Cerovac,mid,1591214
1591214:22,Cicina,mid,1591214
1591214:23,Čvarići,mid,1591214
1591214:24,Desin Selo,mid,1591214
1591214:25,Diklići,mid,1591214
1591214:26,Do,mid,1591214
1591214:27,Dobromani,mid,1591214
1591214:28,Dodanovići,mid,1591214
1591214:29,Dolovi,mid,1591214
1591214:30,Domaševo,mid,1591214
1591214:31,Donja Kočela,mid,1591214
1591214:32,Donje Čičevo,mid,1591214
1591214:33,Donje Grančarevo,mid,1591214
1591214:34,Donje Vrbno,mid,1591214
1591214:35,Donji Orahovac,mid,1591214
1591214:36,Dračevo,mid,1591214
1591214:37,Dražin Do,mid,1591214
1591214:38,Drijenjani,mid,1591214
1591214:39,Dubljani,mid,1591214
1591214:40,Dubočani,mid,1591214
1591214:41,Duži,mid,1591214
1591214:42,Đedići,mid,1591214
1591214:43,Glavinići,mid,1591214
1591214:44,Gojšina,mid,1591214
1591214:45,Gola Glavica,mid,1591214
1591214:46,Gomiljani,mid,1591214
1591214:47,Gornja Kočela,mid,1591214
1591214:48,Gornje Čičevo,mid,1591214
1591214:49,Gornje Grančarevo,mid,1591214
1591214:50,Gornje Vrbno,mid,1591214
1591214:51,Gornji Orahovac,mid,1591214
1591214:52,Grab,mid,1591214
1591214:53,Grbeši,mid,1591214
1591214:54,Grbići,mid,1591214
1591214:55,Grkavci,mid,1591214
1591214:56,Grmljani,mid,1591214
1591214:57,Hum,mid,1591214
1591214:58,Janjač,mid,1591214
1591214:59,Jasen,mid,1591214
1591214:60,Jasenica Lug,mid,1591214
1591214:61,Jazina,mid,1591214
1591214:62,Jušići,mid,1591214
1591214:63,Klikovići,mid,1591214
1591214:64,Klobuk,mid,1591214
1591214:65,Konjsko,mid,1591214
1591214:66,Korlati,mid,1591214
1591214:67,Kotezi,mid,1591214
1591214:68,Kovačina,mid,1591214
1591214:69,Kraj,mid,1591214
1591214:70,Krajkovići,mid,1591214
1591214:71,Kremeni Do,mid,1591214
1591214:72,Krnjevići,mid,1591214
1591214:73,Kučići,mid,1591214
1591214:74,Kunja Glavica,mid,1591214
1591214:75,Lapja,mid,1591214
1591214:76,Lastva,mid,1591214
1591214:77,Lokvice,mid,1591214
1591214:78,Lomači,mid,1591214
1591214:79,Lug,mid,1591214
1591214:80,Lušnica,mid,1591214
1591214:81,Ljekova,mid,1591214
1591214:82,Ljubovo,mid,1591214
1591214:83,Marić Međine,mid,1591214
1591214:84,Mesari,mid,1591214
1591214:85,Mionići,mid,1591214
1591214:86,Morče,mid,1591214
1591214:87,Mosko,mid,1591214
1591214:88,Mrkonjići,mid,1591214
1591214:89,Mrnjići,mid,1591214
1591214:90,Necvijeće,mid,1591214
1591214:91,Nikontovići,mid,1591214
1591214:92,Ograde,mid,1591214
1591214:93,Orašje Popovo,mid,1591214
1591214:94,Orašje Površ,mid,1591214
1591214:95,Orašje Zubci,mid,1591214
1591214:96,Parojska Njiva,mid,1591214
1591214:97,Petrovići,mid,1591214
1591214:98,Pijavice,mid,1591214
1591214:99,Podosoje,mid,1591214
1591214:100,Podstrašivica,mid,1591214
1591214:101,Podštirovnik,mid,1591214
1591214:102,Podvori,mid,1591214
1591214:103,Poljice Čičevo,mid,1591214
1591214:104,Poljice Popovo,mid,1591214
1591214:105,Prhinje,mid,1591214
1591214:106,Pridvorci,mid,1591214
1591214:107,Rapti Bobani,mid,1591214
1591214:108,Rapti Zupci,mid,1591214
1591214:109,Rasovac,mid,1591214
1591214:110,Sedlari,mid,1591214
1591214:111,Skočigrm,mid,1591214
1591214:112,Slivnica Površ,mid,1591214
1591214:113,Staro Slano,mid,1591214
1591214:114,Strujići,mid,1591214
1591214:115,Šarani,mid,1591214
1591214:116,Šćenica Ljubomir,mid,1591214
1591214:117,Taleža,mid,1591214
1591214:118,Todorići,mid,1591214
1591214:119,Trebijovi,mid,1591214
1591214:120,Trebinje,mid,1591214
1591214:121,Tuli,mid,1591214
1591214:122,Tulje,mid,1591214
1591214:123,Turani,mid,1591214
1591214:124,Turica,mid,1591214
1591214:125,Turmenti,mid,1591214
1591214:126,Tvrdoš,mid,1591214
1591214:127,Ubla,mid,1591214
1591214:128,Ugarci,mid,1591214
1591214:129,Ukšići,mid,1591214
1591214:130,Uvjeća,mid,1591214
1591214:131,Veličani,mid,1591214
1591214:132,Velja Gora,mid,1591214
1591214:133,Vladušići,mid,1591214
1591214:134,Vlasače,mid,1591214
1591214:135,Vlaška,mid,1591214
1591214:136,Volujac,mid,1591214
1591214:137,Vrpolje Ljubomir,mid,1591214
1591214:138,Vrpolje Zagora,mid,1591214
1591214:139,Vučija,mid,1591214
1591214:140,Zagora,mid,1591214
1591214:141,Zgonjevo,mid,1591214
1591214:142,Žakovo,mid,1591214
1591214:143,Ždrijelovići,mid,1591214
1591214:144,Željevo,mid,1591214
1591214:145,Župa,mid,1591214
1597958:4,Naseljeno mjesto,mid,1597958
1597958:5,Bobetino Brdo,mid,1597958
1597958:6,Brijest,mid,1597958
1597958:7,Brusnica,mid,1597958
1597958:8,Čelić,mid,1597958
1597958:9,Jablanica,mid,1597958
1597958:10,Kolimer,mid,1597958
1597958:11,Konjikovići,mid,1597958
1597958:12,Koraj,mid,1597958
1597958:13,Koretaši,mid,1597958
1597958:14,Kosci,mid,1597958
1597958:15,Kozjak,mid,1597958
1597958:16,Labucka,mid,1597958
1597958:17,Lipovice,mid,1597958
1597958:18,Lopare,mid,1597958
1597958:19,Lopare Selo,mid,1597958
1597958:20,Lukavica,mid,1597958
1597958:21,Mačkovac,mid,1597958
1597958:22,Milino Selo,mid,1597958
1597958:23,Mirosavci,mid,1597958
1597958:24,Mrtvica,mid,1597958
1597958:25,Nahvioci,mid,1597958
1597958:26,Peljave,mid,1597958
1597958:27,Piperi,mid,1597958
1597958:28,Pirkovci,mid,1597958
1597958:29,Podgora,mid,1597958
1597958:30,Potraš,mid,1597958
1597958:31,Priboj,mid,1597958
1597958:32,Pukiš,mid,1597958
1597958:33,Puškovac,mid,1597958
1597958:34,Ratkovići,mid,1597958
1597958:35,Smiljevac,mid,1597958
1597958:36,Tobut,mid,1597958
1597958:37,Vakuf,mid,1597958
1597958:38,Visori,mid,1597958
1597958:39,Vukosavci,mid,1597958
1598920:4,Naseljeno mjesto,mid,1598920
1598920:5,Bosanska Bojna,mid,1598920
1598920:6,Brda,mid,1598920
1598920:7,Bukovlje,mid,1598920
1598920:8,Crvarevac,mid,1598920
1598920:9,Čaglica,mid,1598920
1598920:10,Čelinja,mid,1598920
1598920:11,Dolovi,mid,1598920
1598920:12,Donja Slapnica,mid,1598920
1598920:13,Donja Vidovska,mid,1598920
1598920:14,Elezovići,mid,1598920
1598920:15,Glavica,mid,1598920
1598920:16,Glinica,mid,1598920
1598920:17,Golubovići,mid,1598920
1598920:18,Gornja Slapnica,mid,1598920
1598920:19,Gornja Vidovska,mid,1598920
1598920:20,Grabovac,mid,1598920
1598920:21,Gradina,mid,1598920
1598920:22,Grahovo,mid,1598920
1598920:23,Johovica,mid,1598920
1598920:24,Klupe,mid,1598920
1598920:25,Kudići,mid,1598920
1598920:26,Kumarica,mid,1598920
1598920:27,Mala Kladuša,mid,1598920
1598920:28,Marjanovac,mid,1598920
1598920:29,Miljkovići,mid,1598920
1598920:30,Mrcelji,mid,1598920
1598920:31,Nepeke,mid,1598920
1598920:32,Orčeva Luka,mid,1598920
1598920:33,Podzvizd,mid,1598920
1598920:34,Poljana,mid,1598920
1598920:35,Polje,mid,1598920
1598920:36,Ponikve,mid,1598920
1598920:37,Rajnovac,mid,1598920
1598920:38,Stabandža,mid,1598920
1598920:39,Šabići,mid,1598920
1598920:40,Šestanovac,mid,1598920
1598920:41,Šiljkovača,mid,1598920
1598920:42,Šmrekovac,mid,1598920
1598920:43,Šumatac,mid,1598920
1598920:44,Todorovo,mid,1598920
1598920:45,Todorovska Slapnica,mid,1598920
1598920:46,Trn,mid,1598920
1598920:47,Trnovi,mid,1598920
1598920:48,Vejinac,mid,1598920
1598920:49,Velika Kladuša,mid,1598920
1598920:50,Vrnogračka Slapnica,mid,1598920
1598920:51,Vrnograč,mid,1598920
1598920:52,Zagrad,mid,1598920
1598920:53,Zborište,mid,1598920
1603938:4,Naseljeno mjesto,mid,1603938
1603938:5,Bajinci,mid,1603938
1603938:6,Bardača,mid,1603938
1603938:7,Brezovljani,mid,1603938
1603938:8,Brusnik,mid,1603938
1603938:9,Crnaja,mid,1603938
1603938:10,Ćukali,mid,1603938
1603938:11,Donja Lepenica,mid,1603938
1603938:12,Donji Kladari,mid,1603938
1603938:13,Donji Srđevići,mid,1603938
1603938:14,Dugo Polje,mid,1603938
1603938:15,Gaj,mid,1603938
1603938:16,Glamočani,mid,1603938
1603938:17,Gornja Lepenica,mid,1603938
1603938:18,Gornji Kladari,mid,1603938
1603938:19,Gornji Srđevići,mid,1603938
1603938:20,Ilićani,mid,1603938
1603938:21,Inađol,mid,1603938
1603938:22,Kaoci,mid,1603938
1603938:23,Kobaš,mid,1603938
1603938:24,Korovi,mid,1603938
1603938:25,Kukulje,mid,1603938
1603938:26,Lilić,mid,1603938
1603938:27,Nova Ves,mid,1603938
1603938:28,Novi Martinac,mid,1603938
1603938:29,Nožičko,mid,1603938
1603938:30,Povelič,mid,1603938
1603938:31,Prijebljezi,mid,1603938
1603938:32,Rakovac,mid,1603938
1603938:33,Razboj Ljevčanski,mid,1603938
1603938:34,Razboj Župski,mid,1603938
1603938:35,Resavac,mid,1603938
1603938:36,Seferovci,mid,1603938
1603938:37,Selište,mid,1603938
1603938:38,Sitneši,mid,1603938
1603938:39,Sitneši Mali,mid,1603938
1603938:40,Srbac,mid,1603938
1603938:41,Srbac Selo,mid,1603938
1603938:42,Stari Martinac,mid,1603938
1603938:43,Vlaknica,mid,1603938
1615642:4,Naseljeno mjesto,mid,1615642
1615642:5,Bare,mid,1615642
1615642:6,Barevo,mid,1615642
1615642:7,Bavar,mid,1615642
1615642:8,Biokovina,mid,1615642
1615642:9,Bistrica,mid,1615642
1615642:10,Borci,mid,1615642
1615642:11,Božikovac,mid,1615642
1615642:12,Bravnice,mid,1615642
1615642:13,Brvanci,mid,1615642
1615642:14,Bučići,mid,1615642
1615642:15,Bulići,mid,1615642
1615642:16,Carevo Polje,mid,1615642
1615642:17,Cvitović,mid,1615642
1615642:18,Ćusine,mid,1615642
1615642:19,Divičani,mid,1615642
1615642:20,Dogani,mid,1615642
1615642:21,Donji Bešpelj,mid,1615642
1615642:22,Doribaba,mid,1615642
1615642:23,Drenov Do,mid,1615642
1615642:24,Dubrave,mid,1615642
1615642:25,Gornji Bešpelj,mid,1615642
1615642:26,Grabanta,mid,1615642
1615642:27,Grdovo,mid,1615642
1615642:28,Ipota,mid,1615642
1615642:29,Jajce,mid,1615642
1615642:30,Jezero,mid,1615642
1615642:31,Kamenice,mid,1615642
1615642:32,Karići,mid,1615642
1615642:33,Kasumi,mid,1615642
1615642:34,Klimenta,mid,1615642
1615642:35,Kokići,mid,1615642
1615642:36,Krezluk,mid,1615642
1615642:37,Kruščica,mid,1615642
1615642:38,Kuprešani,mid,1615642
1615642:39,Lendići,mid,1615642
1615642:40,Lučina,mid,1615642
1615642:41,Lupnica,mid,1615642
1615642:42,Magarovci,mid,1615642
1615642:43,Mile,mid,1615642
1615642:44,Peratovci,mid,1615642
1615642:45,Podlipci,mid,1615642
1615642:46,Podmilačje,mid,1615642
1615642:47,Prisoje,mid,1615642
1615642:48,Prudi,mid,1615642
1615642:49,Pšenik,mid,1615642
1615642:50,Rika,mid,1615642
1615642:51,Selište,mid,1615642
1615642:52,Seoci,mid,1615642
1615642:53,Smionica,mid,1615642
1615642:54,Stare Kuće,mid,1615642
1615642:55,Šerići,mid,1615642
1615642:56,Šibenica,mid,1615642
1615642:57,Vinac,mid,1615642
1615642:58,Vlasinje,mid,1615642
1615642:59,Vrbica,mid,1615642
1615642:60,Vukičevci,mid,1615642
1615642:61,Zdaljevac,mid,1615642
1615642:62,Žaovine,mid,1615642
1617307:4,Naseljeno mjesto,mid,1617307
1617307:5,Bačevići,mid,1617307
1617307:6,Banjdol,mid,1617307
1617307:7,Blagaj,mid,1617307
1617307:8,Bogodol,mid,1617307
1617307:9,Buna,mid,1617307
1617307:10,Cim,mid,1617307
1617307:11,Čule,mid,1617307
1617307:12,Dobrč,mid,1617307
1617307:13,Donja Drežnica,mid,1617307
1617307:14,Donji Jasenjani,mid,1617307
1617307:15,Dračevice,mid,1617307
1617307:16,Gnojnice,mid,1617307
1617307:17,Goranci,mid,1617307
1617307:18,Gornja Drežnica,mid,1617307
1617307:19,Gornje Gnojnice,mid,1617307
1617307:20,Gornji Jasenjani,mid,1617307
1617307:21,Gubavica,mid,1617307
1617307:22,Hodbina,mid,1617307
1617307:23,Hrušta,mid,1617307
1617307:24,Humilišani,mid,1617307
1617307:25,Ilići,mid,1617307
1617307:26,Jasenica,mid,1617307
1617307:27,Kamena,mid,1617307
1617307:28,Kokorina,mid,1617307
1617307:29,Kosor,mid,1617307
1617307:30,Kremenac,mid,1617307
1617307:31,Krivodol,mid,1617307
1617307:32,Kružanj,mid,1617307
1617307:33,Kutilivač,mid,1617307
1617307:34,Lakševine,mid,1617307
1617307:35,Malo Polje,mid,1617307
1617307:36,Miljkovići,mid,1617307
