join_key,mid,excel_count,svg_count,example_excel_sids,example_svg_ids,excel_names,svg_names
1512315|bucje,1512315,1,0,1512315:15,,Bučje,
1512315|bujakovici,1512315,1,0,1512315:16,,Bujakovići,
1512315|cicevci,1512315,1,0,1512315:18,,Čičevci,
1512315|crvica,1512315,1,0,1512315:17,,Crvica,
1512315|dimnici,1512315,1,0,1512315:19,,Dimnići,
1512315|dobrak,1512315,1,0,1512315:20,,Dobrak,
1512315|donji potocari,1512315,1,0,1512315:21,,Donji Potočari,
1512315|fojhar,1512315,1,0,1512315:22,,Fojhar,
1512315|gaj,1512315,1,0,1512315:23,,Gaj,
1512315|gladovici,1512315,1,0,1512315:24,,Gladovići,
1512315|go evici,1512315,1,0,1512315:25,,Gođevići,
1512315|gornji potocari,1512315,1,0,1512315:26,,Gornji Potočari,
1512315|gostilj,1512315,1,0,1512315:27,,Gostilj,
1512315|kalimanici,1512315,1,0,1512315:28,,Kalimanići,
1512315|karacici,1512315,1,0,1512315:29,,Karačići,
1512315|klotjevac,1512315,1,0,1512315:30,,Klotjevac,
1512315|kostolomci,1512315,1,0,1512315:31,,Kostolomci,
1512315|krnjici,1512315,1,0,1512315:32,,Krnjići,
1512315|krusev do,1512315,1,0,1512315:33,,Krušev Do,
1512315|kutuzero,1512315,1,0,1512315:34,,Kutuzero,
1512315|lijesce,1512315,1,0,1512315:35,,Liješće,
1512315|likari,1512315,1,0,1512315:36,,Likari,
1512315|lipovac,1512315,1,0,1512315:37,,Lipovac,
1512315|luka,1512315,1,0,1512315:38,,Luka,
1512315|ljeskovik,1512315,1,0,1512315:39,,Ljeskovik,
1512315|mala daljegosta,1512315,1,0,1512315:40,,Mala Daljegošta,
1512315|me e,1512315,1,0,1512315:41,,Međe,
1512315|miholjevine,1512315,1,0,1512315:42,,Miholjevine,
1512315|milacevici,1512315,1,0,1512315:43,,Milačevići,
1512315|mocevici,1512315,1,0,1512315:44,,Moćevići,
1512315|naseljeno mjesto,1512315,1,0,1512315:4,,Naseljeno mjesto,
1512315|nogacevici,1512315,1,0,1512315:45,,Nogačevići,
1512315|obadi,1512315,1,0,1512315:46,,Obadi,
1512315|opetci,1512315,1,0,1512315:47,,Opetci,
1512315|orahovica,1512315,1,0,1512315:48,,Orahovica,
1512315|osatica,1512315,1,0,1512315:49,,Osatica,
1512315|osmace,1512315,1,0,1512315:50,,Osmače,
1512315|osredak,1512315,1,0,1512315:51,,Osredak,
1512315|pale,1512315,1,0,1512315:52,,Pale,
1512315|palez,1512315,1,0,1512315:53,,Palež,
1512315|peci,1512315,1,0,1512315:54,,Peći,
1512315|pecista,1512315,1,0,1512315:55,,Pećišta,
1512315|petrica,1512315,1,0,1512315:56,,Petriča,
1512315|podgaj,1512315,1,0,1512315:57,,Podgaj,
1512315|podosoje,1512315,1,0,1512315:58,,Podosoje,
1512315|podravno,1512315,1,0,1512315:59,,Podravno,
1512315|postolje,1512315,1,0,1512315:60,,Postolje,
1512315|poznanovici,1512315,1,0,1512315:61,,Poznanovići,
1512315|pribidoli,1512315,1,0,1512315:62,,Pribidoli,
1512315|pribojevici,1512315,1,0,1512315:63,,Pribojevići,
1512315|prohici,1512315,1,0,1512315:64,,Prohići,
1512315|pusmulici,1512315,1,0,1512315:65,,Pusmulići,
1512315|ra enovici,1512315,1,0,1512315:68,,Rađenovići,
1512315|radosevici,1512315,1,0,1512315:66,,Radoševići,
1512315|radovcici,1512315,1,0,1512315:67,,Radovčići,
1512315|ratkovici,1512315,1,0,1512315:69,,Ratkovići,
1512315|sase,1512315,1,0,1512315:70,,Sase,
1512315|skelani,1512315,1,0,1512315:71,,Skelani,
1512315|skenderovici,1512315,1,0,1512315:72,,Skenderovići,
1512315|slatina,1512315,1,0,1512315:73,,Slatina,
1512315|srebrenica,1512315,1,0,1512315:74,,Srebrenica,
1512315|staroglavice,1512315,1,0,1512315:75,,Staroglavice,
1512315|subin,1512315,1,0,1512315:78,,Šubin,
1512315|suceska,1512315,1,0,1512315:76,,Sućeska,
1512315|sulice,1512315,1,0,1512315:77,,Sulice,
1512315|tokoljak,1512315,1,0,1512315:79,,Tokoljak,
1512315|toplica,1512315,1,0,1512315:80,,Toplica,
1512315|urisici,1512315,1,0,1512315:81,,Urisići,
1512315|velika daljegosta,1512315,1,0,1512315:82,,Velika Daljegošta,
1512315|viogor,1512315,1,0,1512315:83,,Viogor,
1512315|zabokvica,1512315,1,0,1512315:84,,Žabokvica,
1512315|zedanjsko,1512315,1,0,1512315:85,,Žedanjsko,
1516637|alici,1516637,1,0,1516637:5,,Alići,
1516637|bajvati,1516637,1,0,1516637:6,,Bajvati,
1516637|biljacici,1516637,1,0,1516637:7,,Biljačići,
1516637|borovnica,1516637,1,0,1516637:8,,Borovnica,
1516637|cardak,1516637,1,0,1516637:10,,Čardak,
1516637|cinovici,1516637,1,0,1516637:11,,Činovići,
1516637|crnjevo,1516637,1,0,1516637:9,,Crnjevo,
1516637|distica,1516637,1,0,1516637:12,,Dištica,
1516637|dolac,1516637,1,0,1516637:13,,Dolac,
1516637|dolina,1516637,1,0,1516637:14,,Dolina,
1516637|donja lovnica,1516637,1,0,1516637:15,,Donja Lovnica,
1516637|donji junuzovici,1516637,1,0,1516637:16,,Donji Junuzovići,
1516637|dragovac,1516637,1,0,1516637:17,,Dragovac,
1516637|dubravica,1516637,1,0,1516637:18,,Dubravica,
1516637|dzebe,1516637,1,0,1516637:19,,Džebe,
1516637|gare,1516637,1,0,1516637:20,,Gare,
1516637|gornje selo,1516637,1,0,1516637:21,,Gornje Selo,
1516637|gornji junuzovici,1516637,1,0,1516637:22,,Gornji Junuzovići,
1516637|gostovici,1516637,1,0,1516637:23,,Gostovići,
1516637|hajderovici,1516637,1,0,1516637:24,,Hajderovići,
1516637|hrge,1516637,1,0,1516637:25,,Hrge,
1516637|kamenica,1516637,1,0,1516637:26,,Kamenica,
1516637|karacic,1516637,1,0,1516637:27,,Karačić,
1516637|krivaja,1516637,1,0,1516637:28,,Krivaja,
1516637|kucice,1516637,1,0,1516637:29,,Kućice,
1516637|lijevca,1516637,1,0,1516637:30,,Lijevča,
1516637|mahoje,1516637,1,0,1516637:31,,Mahoje,
1516637|majdan,1516637,1,0,1516637:32,,Majdan,
1516637|miljevici,1516637,1,0,1516637:33,,Miljevići,
1516637|mitrovici,1516637,1,0,1516637:34,,Mitrovići,
1516637|mustajbasici,1516637,1,0,1516637:35,,Mustajbašići,
1516637|naseljeno mjesto,1516637,1,0,1516637:4,,Naseljeno mjesto,
1516637|osjecani,1516637,1,0,1516637:36,,Osječani,
1516637|perovici,1516637,1,0,1516637:37,,Perovići,
1516637|podvolujak,1516637,1,0,1516637:38,,Podvolujak,
1516637|potklece,1516637,1,0,1516637:39,,Potkleče,
1516637|predrazici,1516637,1,0,1516637:40,,Predražići,
1516637|priluk,1516637,1,0,1516637:41,,Priluk,
1516637|ribnica dio,1516637,1,0,1516637:42,,Ribnica Dio,
1516637|ridzali,1516637,1,0,1516637:43,,Ridžali,
1516637|rujnica,1516637,1,0,1516637:44,,Rujnica,
1516637|skroze,1516637,1,0,1516637:45,,Skroze,
1516637|suha,1516637,1,0,1516637:46,,Suha,
1516637|svinjasnica,1516637,1,0,1516637:47,,Svinjašnica,
1516637|vozuca,1516637,1,0,1516637:48,,Vozuća,
1516637|vukmanovici,1516637,1,0,1516637:49,,Vukmanovići,
1516637|vukovine,1516637,1,0,1516637:50,,Vukovine,
1516637|zavidovici,1516637,1,0,1516637:51,,Zavidovići,
1520211|ahmici,1520211,1,0,1520211:5,,Ahmići,
1520211|bila,1520211,1,0,1520211:6,,Bila,
1520211|brdo,1520211,1,0,1520211:7,,Brdo,
1520211|bukve,1520211,1,0,1520211:8,,Bukve,
1520211|divjak,1520211,1,0,1520211:9,,Divjak,
1520211|donja veceriska,1520211,1,0,1520211:10,,Donja Večeriska,
1520211|dubravica,1520211,1,0,1520211:11,,Dubravica,
1520211|gacice,1520211,1,0,1520211:12,,Gaćice,
1520211|gornja veceriska,1520211,1,0,1520211:13,,Gornja Večeriska,
1520211|jardol,1520211,1,0,1520211:14,,Jardol,
1520211|kratine,1520211,1,0,1520211:15,,Kratine,
1520211|krcevine,1520211,1,0,1520211:16,,Krčevine,
1520211|krtine,1520211,1,0,1520211:17,,Krtine,
1520211|kruscica,1520211,1,0,1520211:18,,Krušćica,
1520211|lupac,1520211,1,0,1520211:19,,Lupac,
1520211|ljubic,1520211,1,0,1520211:20,,Ljubić,
1520211|mali mosunj,1520211,1,0,1520211:21,,Mali Mošunj,
1520211|nadioci,1520211,1,0,1520211:22,,Nadioci,
1520211|naseljeno mjesto,1520211,1,0,1520211:4,,Naseljeno mjesto,
1520211|pirici,1520211,1,0,1520211:23,,Pirići,
1520211|poculica,1520211,1,0,1520211:24,,Počulica,
1520211|preocica,1520211,1,0,1520211:25,,Preočica,
1520211|prnjavor,1520211,1,0,1520211:26,,Prnjavor,
1520211|putkovici,1520211,1,0,1520211:27,,Putkovići,
1520211|rijeka,1520211,1,0,1520211:28,,Rijeka,
1520211|sadovace,1520211,1,0,1520211:29,,Sadovače,
1520211|santici,1520211,1,0,1520211:31,,Šantići,
1520211|sivrino selo,1520211,1,0,1520211:30,,Sivrino Selo,
1520211|tolovici,1520211,1,0,1520211:32,,Tolovići,
1520211|veliki mosunj,1520211,1,0,1520211:33,,Veliki Mošunj,
1520211|vitez,1520211,1,0,1520211:34,,Vitez,
1520211|vraniska,1520211,1,0,1520211:35,,Vraniska,
1520211|vrhovine,1520211,1,0,1520211:36,,Vrhovine,
1520211|zabilje,1520211,1,0,1520211:37,,Zabilje,
1520211|zaselje,1520211,1,0,1520211:38,,Zaselje,
1521214|brod,1521214,1,0,1521214:5,,Brod,
1521214|brusnica mala,1521214,1,0,1521214:6,,Brusnica Mala,
1521214|brusnica velika,1521214,1,0,1521214:7,,Brusnica Velika,
1521214|donja barica,1521214,1,0,1521214:8,,Donja Barica,
1521214|donja mocila,1521214,1,0,1521214:9,,Donja Močila,
1521214|donja vrela,1521214,1,0,1521214:10,,Donja Vrela,
1521214|donje kolibe,1521214,1,0,1521214:11,,Donje Kolibe,
1521214|donji klakar,1521214,1,0,1521214:12,,Donji Klakar,
1521214|gornja barica,1521214,1,0,1521214:13,,Gornja Barica,
1521214|gornja mocila,1521214,1,0,1521214:14,,Gornja Močila,
1521214|gornja vrela,1521214,1,0,1521214:15,,Gornja Vrela,
1521214|gornje kolibe,1521214,1,0,1521214:16,,Gornje Kolibe,
1521214|gornji klakar,1521214,1,0,1521214:17,,Gornji Klakar,
1521214|grk,1521214,1,0,1521214:18,,Grk,
1521214|korace,1521214,1,0,1521214:19,,Koraće,
1521214|kricanovo,1521214,1,0,1521214:20,,Kričanovo,
1521214|kruscik,1521214,1,0,1521214:21,,Kruščik,
1521214|lijesce,1521214,1,0,1521214:22,,Liješće,
1521214|naseljeno mjesto,1521214,1,0,1521214:4,,Naseljeno mjesto,
1521214|novo selo,1521214,1,0,1521214:23,,Novo Selo,
1521214|sijekovac,1521214,1,0,1521214:24,,Sijekovac,
1521214|unka,1521214,1,0,1521214:25,,Unka,
1521214|vinska,1521214,1,0,1521214:26,,Vinska,
1521214|zboriste,1521214,1,0,1521214:27,,Zborište,
1532434|brezje,1532434,1,0,1532434:5,,Brezje,
1532434|brnjik,1532434,1,0,1532434:6,,Brnjik,
1532434|brusnica,1532434,1,0,1532434:7,,Brusnica,
1532434|bucje,1532434,1,0,1532434:8,,Bučje,
1532434|celic,1532434,1,0,1532434:9,,Čelić,
1532434|drijenca,1532434,1,0,1532434:10,,Drijenča,
1532434|humci,1532434,1,0,1532434:11,,Humci,
1532434|jablanica,1532434,1,0,1532434:12,,Jablanica,
1532434|lopare selo,1532434,1,0,1532434:13,,Lopare Selo,
1532434|lukavica,1532434,1,0,1532434:14,,Lukavica,
1532434|miladici,1532434,1,0,1532434:15,,Miladići,
1532434|mirosavci,1532434,1,0,1532434:16,,Mirosavci,
1532434|nahvioci,1532434,1,0,1532434:17,,Nahvioci,
1532434|naseljeno mjesto,1532434,1,0,1532434:4,,Naseljeno mjesto,
1532434|piperi,1532434,1,0,1532434:18,,Piperi,
1532434|pukis,1532434,1,0,1532434:19,,Pukiš,
1532434|ratkovici,1532434,1,0,1532434:20,,Ratkovići,
1532434|sibosnica,1532434,1,0,1532434:21,,Šibošnica,
1532434|velino selo,1532434,1,0,1532434:22,,Velino Selo,
1532434|visori,1532434,1,0,1532434:23,,Visori,
1532434|vrazici,1532434,1,0,1532434:24,,Vražići,
1535620|baljvine,1535620,1,0,1535620:5,,Baljvine,
1535620|bjelajce,1535620,1,0,1535620:6,,Bjelajce,
1535620|brdo,1535620,1,0,1535620:7,,Brdo,
1535620|dabrac,1535620,1,0,1535620:8,,Dabrac,
1535620|donja pecka,1535620,1,0,1535620:9,,Donja Pecka,
1535620|donja podgorja,1535620,1,0,1535620:10,,Donja Podgorja,
1535620|donji baraci,1535620,1,0,1535620:11,,Donji Baraći,
1535620|donji graci,1535620,1,0,1535620:12,,Donji Graci,
1535620|dubica,1535620,1,0,1535620:13,,Dubica,
1535620|gerzovo,1535620,1,0,1535620:14,,Gerzovo,
1535620|gornja pecka,1535620,1,0,1535620:15,,Gornja Pecka,
1535620|gornja podgorja,1535620,1,0,1535620:16,,Gornja Podgorja,
1535620|gornji baraci,1535620,1,0,1535620:17,,Gornji Baraći,
1535620|gornji graci,1535620,1,0,1535620:18,,Gornji Graci,
1535620|gustovara,1535620,1,0,1535620:19,,Gustovara,
1535620|jasenovi potoci,1535620,1,0,1535620:20,,Jasenovi Potoci,
1535620|kopljevici,1535620,1,0,1535620:21,,Kopljevići,
1535620|kotor,1535620,1,0,1535620:22,,Kotor,
1535620|liskovica,1535620,1,0,1535620:23,,Liskovica,
1535620|magaljdol,1535620,1,0,1535620:24,,Magaljdol,
1535620|majdan,1535620,1,0,1535620:25,,Majdan,
1535620|medna,1535620,1,0,1535620:26,,Medna,
1535620|mliniste,1535620,1,0,1535620:27,,Mlinište,
1535620|mrkonjic grad,1535620,1,0,1535620:28,,Mrkonjić Grad,
1535620|naseljeno mjesto,1535620,1,0,1535620:4,,Naseljeno mjesto,
1535620|ocune,1535620,1,0,1535620:29,,Oćune,
1535620|okandzije,1535620,1,0,1535620:30,,Okandžije,
1535620|orahovljani,1535620,1,0,1535620:31,,Orahovljani,
1535620|podbrdo,1535620,1,0,1535620:32,,Podbrdo,
1535620|podorugla,1535620,1,0,1535620:33,,Podorugla,
1535620|podrasnica,1535620,1,0,1535620:34,,Podrašnica,
1535620|sehovci,1535620,1,0,1535620:37,,Šehovci,
1535620|sibovi,1535620,1,0,1535620:38,,Šibovi,
1535620|stupari,1535620,1,0,1535620:35,,Stupari,
1535620|surjan,1535620,1,0,1535620:36,,Surjan,
1535620|trijebovo,1535620,1,0,1535620:39,,Trijebovo,
1535620|trnovo,1535620,1,0,1535620:40,,Trnovo,
1535620|ubavica brdo,1535620,1,0,1535620:41,,Ubavića Brdo,
1535620|vlasinje,1535620,1,0,1535620:42,,Vlasinje,
1539057|batusa,1539057,1,0,1539057:5,,Batuša,
1539057|bistrica,1539057,1,0,1539057:6,,Bistrica,
1539057|bojska,1539057,1,0,1539057:7,,Bojska,
1539057|boljkovac,1539057,1,0,1539057:8,,Boljkovac,
1539057|borova ravan,1539057,1,0,1539057:9,,Borova Ravan,
1539057|crkvice,1539057,1,0,1539057:10,,Crkvice,
1539057|cvrce,1539057,1,0,1539057:11,,Cvrče,
1539057|dobrosin,1539057,1,0,1539057:12,,Dobrošin,
1539057|donja ricica,1539057,1,0,1539057:13,,Donja Ričica,
1539057|drazev dolac,1539057,1,0,1539057:14,,Dražev Dolac,
1539057|duratbegov dolac,1539057,1,0,1539057:15,,Duratbegov Dolac,
1539057|dusa,1539057,1,0,1539057:16,,Duša,
1539057|gaj,1539057,1,0,1539057:17,,Gaj,
1539057|galicica,1539057,1,0,1539057:18,,Galičica,
1539057|gornja ricica,1539057,1,0,1539057:19,,Gornja Ričica,
1539057|gornji mracaj,1539057,1,0,1539057:20,,Gornji Mračaj,
1539057|gornji vakuf uskoplje,1539057,1,0,1539057:21,,Gornji Vakuf-Uskoplje,
1539057|grnica,1539057,1,0,1539057:22,,Grnica,
1539057|hrasnica,1539057,1,0,1539057:23,,Hrasnica,
1539057|humac,1539057,1,0,1539057:24,,Humac,
1539057|jagnjid,1539057,1,0,1539057:25,,Jagnjid,
1539057|jelace,1539057,1,0,1539057:26,,Jelače,
1539057|jelici,1539057,1,0,1539057:27,,Jelići,
1539057|kozice,1539057,1,0,1539057:28,,Kozice,
1539057|krupa,1539057,1,0,1539057:29,,Krupa,
1539057|kute,1539057,1,0,1539057:30,,Kute,
1539057|luzani,1539057,1,0,1539057:31,,Lužani,
1539057|mackovac,1539057,1,0,1539057:32,,Mačkovac,
1539057|mracaj,1539057,1,0,1539057:33,,Mračaj,
1539057|naseljeno mjesto,1539057,1,0,1539057:4,,Naseljeno mjesto,
1539057|osredak,1539057,1,0,1539057:34,,Osredak,
1539057|pajic polje,1539057,1,0,1539057:35,,Pajić Polje,
1539057|paloc,1539057,1,0,1539057:36,,Paloč,
1539057|pidris,1539057,1,0,1539057:37,,Pidriš,
1539057|ploca,1539057,1,0,1539057:38,,Ploča,
1539057|podgra e,1539057,1,0,1539057:39,,Podgrađe,
1539057|pridvorci,1539057,1,0,1539057:40,,Pridvorci,
1539057|rosulje,1539057,1,0,1539057:41,,Rosulje,
1539057|seferovici,1539057,1,0,1539057:42,,Seferovići,
1539057|seoci,1539057,1,0,1539057:43,,Seoci,
1539057|smrcevice,1539057,1,0,1539057:44,,Smrčevice,
1539057|sugine bare,1539057,1,0,1539057:46,,Šugine Bare,
1539057|svilici,1539057,1,0,1539057:45,,Svilići,
1539057|trnovaca,1539057,1,0,1539057:47,,Trnovača,
1539057|uzricje,1539057,1,0,1539057:48,,Uzričje,
1539057|vaganjac,1539057,1,0,1539057:49,,Vaganjac,
1539057|valice,1539057,1,0,1539057:50,,Valice,
1539057|vilic polje,1539057,1,0,1539057:51,,Vilić Polje,
1539057|voljevac,1539057,1,0,1539057:52,,Voljevac,
1539057|voljice,1539057,1,0,1539057:53,,Voljice,
1539057|vrse,1539057,1,0,1539057:54,,Vrse,
1539057|zastinje,1539057,1,0,1539057:55,,Zastinje,
1539057|zdrimci,1539057,1,0,1539057:56,,Ždrimci,
1542170|banovici,1542170,1,0,1542170:5,,Banovići,
1542170|banovici selo,1542170,1,0,1542170:6,,Banovići Selo,
1542170|borovac,1542170,1,0,1542170:7,,Borovac,
1542170|catici,1542170,1,0,1542170:8,,Ćatići,
1542170|gornji bucik,1542170,1,0,1542170:9,,Gornji Bučik,
1542170|grivice,1542170,1,0,1542170:10,,Grivice,
1542170|lozna,1542170,1,0,1542170:11,,Lozna,
1542170|milici,1542170,1,0,1542170:12,,Milići,
1542170|mrgan,1542170,1,0,1542170:13,,Mrgan,
1542170|naseljeno mjesto,1542170,1,0,1542170:4,,Naseljeno mjesto,
1542170|omazici,1542170,1,0,1542170:14,,Omazići,
1542170|oskova,1542170,1,0,1542170:15,,Oskova,
1542170|podgorje,1542170,1,0,1542170:16,,Podgorje,
1542170|pribitkovici,1542170,1,0,1542170:17,,Pribitkovići,
1542170|repnik,1542170,1,0,1542170:18,,Repnik,
1542170|seona,1542170,1,0,1542170:19,,Seona,
1542170|strazbenica,1542170,1,0,1542170:20,,Stražbenica,
1542170|trestenica donja,1542170,1,0,1542170:21,,Treštenica Donja,
1542170|trestenica gornja,1542170,1,0,1542170:22,,Treštenica Gornja,
1542170|tulovici,1542170,1,0,1542170:23,,Tulovići,
1542170|zeljova,1542170,1,0,1542170:24,,Željova,
1553762|bijela,1553762,1,0,1553762:5,,Bijela,
1553762|boce,1553762,1,0,1553762:6,,Boće,
1553762|boderiste,1553762,1,0,1553762:7,,Boderište,
1553762|brcko,1553762,1,0,1553762:8,,Brčko,
1553762|brezik,1553762,1,0,1553762:9,,Brezik,
1553762|brezovo polje,1553762,1,0,1553762:10,,Brezovo Polje,
1553762|brezovo polje selo,1553762,1,0,1553762:11,,Brezovo Polje Selo,
1553762|brka,1553762,1,0,1553762:12,,Brka,
1553762|brod,1553762,1,0,1553762:13,,Brod,
1553762|bukovac,1553762,1,0,1553762:14,,Bukovac,
1553762|bukvik donji,1553762,1,0,1553762:15,,Bukvik Donji,
1553762|bukvik gornji,1553762,1,0,1553762:16,,Bukvik Gornji,
1553762|buzekara,1553762,1,0,1553762:17,,Buzekara,
1553762|ca avac,1553762,1,0,1553762:19,,Čađavac,
1553762|cande,1553762,1,0,1553762:20,,Čande,
1553762|cerik,1553762,1,0,1553762:18,,Cerik,
1553762|coseta,1553762,1,0,1553762:21,,Čoseta,
1553762|donji rahic,1553762,1,0,1553762:22,,Donji Rahić,
1553762|donji zovik,1553762,1,0,1553762:23,,Donji Zovik,
1553762|dubrave,1553762,1,0,1553762:24,,Dubrave,
1553762|dubravice donje,1553762,1,0,1553762:25,,Dubravice Donje,
1553762|dubravice gornje,1553762,1,0,1553762:26,,Dubravice Gornje,
1553762|gajevi,1553762,1,0,1553762:27,,Gajevi,
1553762|gorice,1553762,1,0,1553762:28,,Gorice,
1553762|gornji rahic,1553762,1,0,1553762:29,,Gornji Rahić,
1553762|gornji zovik,1553762,1,0,1553762:30,,Gornji Zovik,
1553762|grbavica,1553762,1,0,1553762:31,,Grbavica,
1553762|gredice,1553762,1,0,1553762:32,,Gredice,
1553762|islamovac,1553762,1,0,1553762:33,,Islamovac,
1553762|krbeta,1553762,1,0,1553762:34,,Krbeta,
1553762|krepsic,1553762,1,0,1553762:35,,Krepšić,
1553762|lanista,1553762,1,0,1553762:36,,Laništa,
1553762|lukavac,1553762,1,0,1553762:37,,Lukavac,
1553762|maoca,1553762,1,0,1553762:38,,Maoča,
1553762|markovic polje,1553762,1,0,1553762:39,,Marković Polje,
1553762|naseljeno mjesto,1553762,1,0,1553762:4,,Naseljeno mjesto,
1553762|ogra enovac,1553762,1,0,1553762:40,,Ograđenovac,
1553762|omerbegovaca,1553762,1,0,1553762:41,,Omerbegovača,
1553762|palanka,1553762,1,0,1553762:42,,Palanka,
1553762|popovo polje,1553762,1,0,1553762:43,,Popovo Polje,
1553762|potocari,1553762,1,0,1553762:44,,Potočari,
1553762|rasljani,1553762,1,0,1553762:45,,Rašljani,
1553762|razljevo,1553762,1,0,1553762:46,,Ražljevo,
1553762|repino brdo,1553762,1,0,1553762:47,,Repino Brdo,
1553762|sandici,1553762,1,0,1553762:48,,Sandići,
1553762|satorovici,1553762,1,0,1553762:53,,Šatorovići,
1553762|skakava donja,1553762,1,0,1553762:49,,Skakava Donja,
1553762|skakava gornja,1553762,1,0,1553762:50,,Skakava Gornja,
1553762|slijepcevici,1553762,1,0,1553762:51,,Slijepčevići,
1553762|stanovi,1553762,1,0,1553762:52,,Stanovi,
1553762|strepci,1553762,1,0,1553762:54,,Štrepci,
1553762|trnjaci,1553762,1,0,1553762:55,,Trnjaci,
1553762|ulice,1553762,1,0,1553762:56,,Ulice,
1553762|ulovici,1553762,1,0,1553762:57,,Ulovići,
1553762|vitanovici donji,1553762,1,0,1553762:58,,Vitanovići Donji,
1553762|vitanovici gornji,1553762,1,0,1553762:59,,Vitanovići Gornji,
1553762|vucilovac,1553762,1,0,1553762:60,,Vučilovac,
1553762|vujicic,1553762,1,0,1553762:61,,Vujičić,
1553762|vuksic donji,1553762,1,0,1553762:62,,Vukšić Donji,
1553762|vuksic gornji,1553762,1,0,1553762:63,,Vukšić Gornji,
1558420|biograci,1558420,1,0,1558420:5,,Biograci,
1558420|buhovo,1558420,1,0,1558420:6,,Buhovo,
1558420|cerigaj,1558420,1,0,1558420:8,,Čerigaj,
1558420|crne lokve,1558420,1,0,1558420:7,,Crne Lokve,
1558420|dobric,1558420,1,0,1558420:9,,Dobrić,
1558420|dobrkovici,1558420,1,0,1558420:10,,Dobrkovići,
1558420|doci,1558420,1,0,1558420:11,,Doci,
1558420|donja britvica,1558420,1,0,1558420:12,,Donja Britvica,
1558420|donji crnac,1558420,1,0,1558420:13,,Donji Crnač,
1558420|donji gradac,1558420,1,0,1558420:14,,Donji Gradac,
1558420|duzice,1558420,1,0,1558420:15,,Dužice,
1558420|gornja britvica,1558420,1,0,1558420:16,,Gornja Britvica,
1558420|gornji crnac,1558420,1,0,1558420:17,,Gornji Crnač,
1558420|gornji gradac,1558420,1,0,1558420:18,,Gornji Gradac,
1558420|gornji mamici,1558420,1,0,1558420:19,,Gornji Mamići,
1558420|grabova draga,1558420,1,0,1558420:20,,Grabova Draga,
1558420|izbicno,1558420,1,0,1558420:21,,Izbično,
1558420|jare,1558420,1,0,1558420:22,,Jare,
1558420|knespolje,1558420,1,0,1558420:23,,Knešpolje,
1558420|kocerin,1558420,1,0,1558420:24,,Kočerin,
1558420|lise,1558420,1,0,1558420:25,,Lise,
1558420|ljubotici,1558420,1,0,1558420:26,,Ljubotići,
1558420|ljuti dolac,1558420,1,0,1558420:27,,Ljuti Dolac,
1558420|mokro,1558420,1,0,1558420:28,,Mokro,
1558420|naseljeno mjesto,1558420,1,0,1558420:4,,Naseljeno mjesto,
1558420|oklaji,1558420,1,0,1558420:29,,Oklaji,
1558420|podvranic,1558420,1,0,1558420:30,,Podvranić,
1558420|potkraj,1558420,1,0,1558420:31,,Potkraj,
1558420|privalj,1558420,1,0,1558420:32,,Privalj,
1558420|rasno,1558420,1,0,1558420:33,,Rasno,
1558420|rujan,1558420,1,0,1558420:34,,Rujan,
1558420|siroki brijeg,1558420,1,0,1558420:35,,Široki Brijeg,
1558420|trn,1558420,1,0,1558420:36,,Trn,
1558420|turcinovici,1558420,1,0,1558420:37,,Turčinovići,
1558420|uzarici,1558420,1,0,1558420:38,,Uzarići,
1564405|arnauti,1564405,1,0,1564405:5,,Arnauti,
1564405|banloz,1564405,1,0,1564405:6,,Banloz,
1564405|bijele vode,1564405,1,0,1564405:7,,Bijele Vode,
1564405|bistrica,1564405,1,0,1564405:8,,Bistrica,
1564405|bistrica gornja,1564405,1,0,1564405:9,,Bistrica Gornja,
1564405|blatnica,1564405,1,0,1564405:10,,Blatnica,
1564405|briznik,1564405,1,0,1564405:11,,Briznik,
1564405|bukovica,1564405,1,0,1564405:12,,Bukovica,
1564405|dobriljevo,1564405,1,0,1564405:13,,Dobriljevo,
